37.439,-79.999
37.435,-79.999
37.43,-79.996
37.415,-79.996
37.409,-80.001
37.405,-80.002
37.395,-80.012
37.394,-80.013
37.392,-80.02
37.391,-80.029
37.391,-80.033
37.392,-80.038
37.392,-80.036
37.393,-80.04
37.391,-80.04
37.392,-80.044
37.391,-80.043
37.391,-80.048
37.39,-80.049
37.39,-80.051
37.388,-80.05
37.388,-80.052
37.387,-80.057
37.389,-80.057
37.387,-80.061
37.387,-80.067
37.386,-80.072
37.385,-80.076
37.384,-80.08
37.382,-80.085
37.382,-80.087
37.374,-80.107
37.356,-80.132
37.357,-80.133
37.356,-80.133
37.357,-80.134
37.357,-80.139
37.357,-80.141
37.358,-80.141
37.362,-80.142
37.363,-80.141
37.364,-80.141
37.366,-80.145
37.367,-80.147
37.367,-80.146
37.37,-80.147
37.371,-80.147
37.37,-80.148
37.371,-80.148
37.37,-80.148
37.371,-80.148
37.371,-80.149
37.374,-80.151
37.374,-80.154
37.372,-80.158
37.374,-80.154
37.371,-80.158
37.366,-80.165
37.366,-80.169
37.365,-80.171
37.361,-80.173
37.376,-80.166
37.384,-80.164
37.389,-80.166
37.391,-80.172
37.391,-80.18
37.388,-80.184
37.389,-80.182
37.387,-80.184
37.387,-80.182
37.386,-80.183
37.386,-80.181
37.384,-80.185
37.386,-80.187
37.388,-80.186
37.392,-80.197
37.391,-80.196
37.392,-80.201
37.389,-80.199
37.374,-80.202
37.365,-80.22
37.36,-80.235
37.359,-80.239
37.36,-80.238
37.358,-80.24
37.363,-80.244
37.37,-80.247
37.376,-80.248
37.377,-80.243
37.38,-80.245
37.379,-80.252
37.382,-80.258
37.381,-80.259
37.384,-80.261
37.387,-80.26
37.388,-80.265
37.387,-80.268
37.393,-80.275
37.385,-80.299
37.366,-80.329
37.358,-80.337
37.35,-80.349
37.343,-80.37
37.346,-80.367
37.352,-80.375
37.355,-80.395
37.359,-80.397
37.36,-80.412
37.362,-80.421
37.355,-80.429
37.356,-80.441
37.363,-80.444
37.374,-80.44
37.372,-80.443
37.372,-80.447
37.378,-80.453
37.377,-80.46
37.393,-80.474
37.401,-80.473
37.404,-80.487
37.41,-80.494
37.417,-80.492
37.414,-80.519
37.4,-80.574
37.398,-80.575
37.411,-80.585
37.415,-80.584
37.422,-80.609
37.423,-80.605
37.419,-80.605
37.43,-80.614
37.438,-80.617
37.438,-80.622
37.391,-80.715
37.375,-80.761
37.375,-80.745
37.362,-80.75
37.358,-80.758
37.357,-80.752
37.353,-80.747
37.346,-80.747
37.348,-80.752
37.342,-80.76
37.334,-80.755
37.334,-80.759
37.329,-80.751
37.323,-80.752
37.321,-80.757
37.312,-80.756
37.292,-80.787
37.29,-80.802
37.286,-80.802
37.278,-80.824
37.27,-80.838
37.262,-80.836
37.259,-80.848
37.259,-80.851
37.255,-80.859
37.247,-80.866
37.242,-80.865
37.246,-80.854
37.238,-80.805
37.235,-80.804
37.224,-80.823
37.226,-80.826
37.219,-80.847
37.205,-80.864
37.2,-80.879
37.185,-80.898
37.181,-80.897
37.176,-80.903
37.167,-80.903
37.169,-80.908
37.164,-80.917
37.154,-80.956
37.156,-80.954
37.157,-80.968
37.153,-80.976
37.16,-80.982
37.159,-80.998
37.151,-81.008
37.147,-81.008
37.147,-81.019
37.133,-81.049
37.128,-81.085
37.137,-81.095
37.134,-81.105
37.14,-81.115
37.14,-81.126
37.137,-81.133
37.139,-81.137
37.134,-81.146
37.133,-81.158
37.118,-81.176
37.119,-81.183
37.11,-81.19
37.11,-81.194
37.103,-81.202
37.106,-81.211
37.085,-81.242
37.093,-81.247
37.091,-81.266
37.086,-81.275
37.088,-81.274
37.087,-81.282
37.06,-81.354
37.055,-81.385
37.058,-81.4
37.043,-81.432
37.039,-81.424
37.036,-81.428
37.035,-81.424
37.023,-81.425
37.021,-81.43
37.018,-87.431
37.014,-81.42
37.006,-81.418
37.004,-81.397
37.001,-81.404
36.996,-81.403
36.993,-81.41
36.982,-81.407
36.972,-81.394
36.959,-81.395
36.952,-81.387
36.954,-81.383
36.951,-81.379
36.956,-81.371
36.951,-81.363
36.94,-81.362
36.935,-81.365
36.924,-81.36
36.917,-81.377
36.899,-81.372
36.896,-81.367
36.884,-81.371
36.884,-81.362
36.866,-81.356
36.852,-81.365
36.846,-81.359
36.847,-81.354
36.841,-81.357
36.84,-81.372
36.825,-81.373
36.822,-81.379
36.812,-81.421
36.8,-81.442
36.773,-81.497
36.736,-81.472
36.725,-81.457
36.716,-81.472
36.721,-81.512
36.703,-81.524
36.699,-81.507
36.681,-81.516
36.679,-81.494
36.656,-81.48
36.657,-81.497
36.641,-81.513
36.658,-81.523
36.662,-81.558
36.635,-81.604
36.655,-81.687
36.632,-81.718
36.646,-81.741
36.605,-81.854
36.568,-81.93
36.502,-81.988
36.473,-81.954
36.32,-82.127
36.282,-82.119
36.285,-82.141
36.229,-82.112
36.22,-81.979
36.207,-81.98
36.207,-81.998
36.192,-82.013
39.143,-82.009
36.123,-82.031
36.128,-82.053
36.113,-82.062
36.108,-82.132
36.152,-82.145
36.142,-82.175
36.16,-82.215
36.133,-82.245
36.138,-82.289
36.109,-82.371
36.104,-82.451
36.082,-82.458
36.036,-82.419
35.954,-82.558
35.969,-82.612
36.037,-82.598
36.067,-82.636
35.989,-82.787
35.924,-82.804
35.891,-82.792
35.893,-82.842
35.772,-82.995
35.791,-83.074
35.717,-83.258
35.692,-83.257
35.673,-83.293
35.655,-83.311
35.668,-83.345
35.612,-83.422
35.61,-83.448
35.564,-83.497
35.562,-83.765
35.526,-83.821
35.425,-83.804
35.371,-83.738
35.373,-83.717
35.329,-83.698
35.347,-83.616
35.31,-83.584
35.286,-83.598
35.285,-83.581
35.235,-83.558
35.181,-83.563
35.176,-83.584
35.147,-83.584
35.061,-83.477
35.005,-83.482
35.017,-83.523
35.049,-83.562
34.995,-83.599
34.918,-83.596
34.882,-83.653
34.821,-83.654
34.792,-83.694
34.825,-83.795
34.808,-83.811
34.724,-83.838
34.743,-83.944
34.713,-83.984
34.673,-84.007
34.669,-84.026
34.653,-84.033
34.665,-84.073
34.653,-84.087
34.669,-84.176
34.654,-84.199
34.628,-84.194
